execution_id,case_id,condition,source_round,sender,receiver,source_n,target_n,equivalent_n,equivalent_rate,weaken_n,weaken_rate,strengthen_n,strengthen_rate,related_n,related_rate,screened_equivalent_n,screened_equivalent_rate,screened_weaken_n,screened_weaken_rate,screened_strengthen_n,screened_strengthen_rate,screened_related_n,screened_related_rate
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,2,A,B,41,34,5,0.14705882352941177,11,0.3235294117647059,7,0.20588235294117646,21,0.6176470588235294,3,0.08823529411764706,8,0.23529411764705882,4,0.11764705882352941,13,0.38235294117647056
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,2,A,C,41,13,1,0.07692307692307693,5,0.38461538461538464,3,0.23076923076923078,7,0.5384615384615384,0,0.0,1,0.07692307692307693,1,0.07692307692307693,2,0.15384615384615385
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,2,B,A,39,45,10,0.2222222222222222,12,0.26666666666666666,10,0.2222222222222222,27,0.6,6,0.13333333333333333,6,0.13333333333333333,9,0.2,18,0.4
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,2,B,C,39,13,4,0.3076923076923077,3,0.23076923076923078,7,0.5384615384615384,12,0.9230769230769231,1,0.07692307692307693,1,0.07692307692307693,3,0.23076923076923078,5,0.38461538461538464
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,2,C,A,30,45,7,0.15555555555555556,8,0.17777777777777778,6,0.13333333333333333,19,0.4222222222222222,1,0.022222222222222223,3,0.06666666666666667,2,0.044444444444444446,6,0.13333333333333333
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,2,C,B,30,34,5,0.14705882352941177,9,0.2647058823529412,7,0.20588235294117646,20,0.5882352941176471,0,0.0,2,0.058823529411764705,4,0.11764705882352941,6,0.17647058823529413
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,1,A,B,10,37,1,0.02702702702702703,3,0.08108108108108109,0,0.0,4,0.10810810810810811,1,0.02702702702702703,3,0.08108108108108109,0,0.0,4,0.10810810810810811
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,1,A,C,10,48,0,0.0,1,0.020833333333333332,2,0.041666666666666664,3,0.0625,0,0.0,1,0.020833333333333332,2,0.041666666666666664,3,0.0625
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,1,B,A,29,49,3,0.061224489795918366,6,0.12244897959183673,2,0.04081632653061224,9,0.1836734693877551,3,0.061224489795918366,6,0.12244897959183673,2,0.04081632653061224,9,0.1836734693877551
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,1,B,C,29,48,3,0.0625,0,0.0,4,0.08333333333333333,7,0.14583333333333334,3,0.0625,0,0.0,4,0.08333333333333333,7,0.14583333333333334
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,1,C,A,0,49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,1,C,B,0,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,2,A,B,49,44,10,0.22727272727272727,9,0.20454545454545456,4,0.09090909090909091,17,0.38636363636363635,7,0.1590909090909091,6,0.13636363636363635,2,0.045454545454545456,12,0.2727272727272727
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,2,A,C,49,45,9,0.2,7,0.15555555555555556,6,0.13333333333333333,18,0.4,8,0.17777777777777778,5,0.1111111111111111,6,0.13333333333333333,16,0.35555555555555557
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,2,B,A,37,55,6,0.10909090909090909,2,0.03636363636363636,10,0.18181818181818182,13,0.23636363636363636,3,0.05454545454545454,1,0.01818181818181818,7,0.12727272727272726,9,0.16363636363636364
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,2,B,C,37,45,1,0.022222222222222223,3,0.06666666666666667,7,0.15555555555555556,9,0.2,0,0.0,2,0.044444444444444446,6,0.13333333333333333,8,0.17777777777777778
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,2,C,A,48,55,6,0.10909090909090909,10,0.18181818181818182,3,0.05454545454545454,15,0.2727272727272727,4,0.07272727272727272,7,0.12727272727272726,2,0.03636363636363636,10,0.18181818181818182
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,2,C,B,48,44,3,0.06818181818181818,7,0.1590909090909091,4,0.09090909090909091,11,0.25,2,0.045454545454545456,3,0.06818181818181818,1,0.022727272727272728,6,0.13636363636363635
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,1,A,B,46,31,3,0.0967741935483871,2,0.06451612903225806,0,0.0,3,0.0967741935483871,3,0.0967741935483871,2,0.06451612903225806,0,0.0,3,0.0967741935483871
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,1,A,C,46,38,7,0.18421052631578946,2,0.05263157894736842,5,0.13157894736842105,12,0.3157894736842105,7,0.18421052631578946,2,0.05263157894736842,5,0.13157894736842105,12,0.3157894736842105
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,1,B,A,9,38,1,0.02631578947368421,3,0.07894736842105263,0,0.0,4,0.10526315789473684,1,0.02631578947368421,3,0.07894736842105263,0,0.0,4,0.10526315789473684
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,1,B,C,9,38,4,0.10526315789473684,0,0.0,3,0.07894736842105263,5,0.13157894736842105,4,0.10526315789473684,0,0.0,3,0.07894736842105263,5,0.13157894736842105
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,1,C,A,6,38,1,0.02631578947368421,1,0.02631578947368421,1,0.02631578947368421,1,0.02631578947368421,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,1,C,B,6,31,0,0.0,2,0.06451612903225806,0,0.0,2,0.06451612903225806,0,0.0,2,0.06451612903225806,0,0.0,2,0.06451612903225806
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,2,A,B,38,34,3,0.08823529411764706,7,0.20588235294117646,6,0.17647058823529413,11,0.3235294117647059,1,0.029411764705882353,5,0.14705882352941177,4,0.11764705882352941,8,0.23529411764705882
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,2,A,C,38,39,4,0.10256410256410256,0,0.0,5,0.1282051282051282,9,0.23076923076923078,2,0.05128205128205128,0,0.0,3,0.07692307692307693,5,0.1282051282051282
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,2,B,A,31,35,0,0.0,1,0.02857142857142857,2,0.05714285714285714,3,0.08571428571428572,0,0.0,1,0.02857142857142857,0,0.0,1,0.02857142857142857
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,2,B,C,31,39,0,0.0,2,0.05128205128205128,2,0.05128205128205128,4,0.10256410256410256,0,0.0,0,0.0,1,0.02564102564102564,1,0.02564102564102564
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,2,C,A,38,35,3,0.08571428571428572,5,0.14285714285714285,4,0.11428571428571428,10,0.2857142857142857,2,0.05714285714285714,2,0.05714285714285714,2,0.05714285714285714,5,0.14285714285714285
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,2,C,B,38,34,11,0.3235294117647059,13,0.38235294117647056,5,0.14705882352941177,22,0.6470588235294118,8,0.23529411764705882,8,0.23529411764705882,3,0.08823529411764706,16,0.47058823529411764
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,1,A,B,48,54,8,0.14814814814814814,9,0.16666666666666666,9,0.16666666666666666,23,0.42592592592592593,3,0.05555555555555555,6,0.1111111111111111,5,0.09259259259259259,12,0.2222222222222222
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,1,A,C,48,33,6,0.18181818181818182,2,0.06060606060606061,7,0.21212121212121213,13,0.3939393939393939,1,0.030303030303030304,1,0.030303030303030304,5,0.15151515151515152,6,0.18181818181818182
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,1,B,A,55,61,4,0.06557377049180328,6,0.09836065573770492,7,0.11475409836065574,15,0.2459016393442623,2,0.03278688524590164,5,0.08196721311475409,4,0.06557377049180328,9,0.14754098360655737
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,1,B,C,55,33,7,0.21212121212121213,2,0.06060606060606061,9,0.2727272727272727,16,0.48484848484848486,5,0.15151515151515152,1,0.030303030303030304,4,0.12121212121212122,9,0.2727272727272727
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,1,C,A,37,61,9,0.14754098360655737,4,0.06557377049180328,8,0.13114754098360656,21,0.3442622950819672,7,0.11475409836065574,2,0.03278688524590164,6,0.09836065573770492,15,0.2459016393442623
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,1,C,B,37,54,9,0.16666666666666666,6,0.1111111111111111,12,0.2222222222222222,25,0.46296296296296297,6,0.1111111111111111,2,0.037037037037037035,8,0.14814814814814814,16,0.2962962962962963
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,2,A,B,61,41,6,0.14634146341463414,6,0.14634146341463414,7,0.17073170731707318,17,0.4146341463414634,2,0.04878048780487805,1,0.024390243902439025,7,0.17073170731707318,10,0.24390243902439024
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,2,A,C,61,56,11,0.19642857142857142,7,0.125,9,0.16071428571428573,23,0.4107142857142857,6,0.10714285714285714,6,0.10714285714285714,7,0.125,15,0.26785714285714285
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,2,B,A,54,46,8,0.17391304347826086,4,0.08695652173913043,14,0.30434782608695654,24,0.5217391304347826,4,0.08695652173913043,2,0.043478260869565216,7,0.15217391304347827,13,0.2826086956521739
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,2,B,C,54,56,9,0.16071428571428573,16,0.2857142857142857,5,0.08928571428571429,29,0.5178571428571429,2,0.03571428571428571,11,0.19642857142857142,2,0.03571428571428571,15,0.26785714285714285
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,2,C,A,33,46,7,0.15217391304347827,7,0.15217391304347827,7,0.15217391304347827,19,0.41304347826086957,4,0.08695652173913043,6,0.13043478260869565,3,0.06521739130434782,12,0.2608695652173913
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,2,C,B,33,41,5,0.12195121951219512,8,0.1951219512195122,1,0.024390243902439025,13,0.3170731707317073,1,0.024390243902439025,6,0.14634146341463414,1,0.024390243902439025,8,0.1951219512195122
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,1,A,B,55,43,5,0.11627906976744186,7,0.16279069767441862,9,0.20930232558139536,16,0.37209302325581395,0,0.0,4,0.09302325581395349,1,0.023255813953488372,5,0.11627906976744186
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,1,A,C,55,52,5,0.09615384615384616,4,0.07692307692307693,11,0.21153846153846154,15,0.28846153846153844,3,0.057692307692307696,3,0.057692307692307696,7,0.1346153846153846,11,0.21153846153846154
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,1,B,A,45,65,12,0.18461538461538463,8,0.12307692307692308,10,0.15384615384615385,26,0.4,7,0.1076923076923077,4,0.06153846153846154,8,0.12307692307692308,18,0.27692307692307694
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,1,B,C,45,52,6,0.11538461538461539,3,0.057692307692307696,8,0.15384615384615385,15,0.28846153846153844,5,0.09615384615384616,2,0.038461538461538464,4,0.07692307692307693,11,0.21153846153846154
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,1,C,A,39,65,8,0.12307692307692308,5,0.07692307692307693,18,0.27692307692307694,27,0.4153846153846154,0,0.0,2,0.03076923076923077,14,0.2153846153846154,16,0.24615384615384617
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,1,C,B,39,43,8,0.18604651162790697,3,0.06976744186046512,12,0.27906976744186046,17,0.3953488372093023,2,0.046511627906976744,1,0.023255813953488372,2,0.046511627906976744,4,0.09302325581395349
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,2,A,B,65,56,23,0.4107142857142857,4,0.07142857142857142,8,0.14285714285714285,32,0.5714285714285714,18,0.32142857142857145,2,0.03571428571428571,4,0.07142857142857142,24,0.42857142857142855
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,2,A,C,65,47,10,0.2127659574468085,5,0.10638297872340426,15,0.3191489361702128,24,0.5106382978723404,6,0.1276595744680851,4,0.0851063829787234,9,0.19148936170212766,14,0.2978723404255319
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,2,B,A,43,45,5,0.1111111111111111,9,0.2,5,0.1111111111111111,16,0.35555555555555557,2,0.044444444444444446,4,0.08888888888888889,2,0.044444444444444446,8,0.17777777777777778
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,2,B,C,43,47,7,0.14893617021276595,10,0.2127659574468085,12,0.2553191489361702,25,0.5319148936170213,3,0.06382978723404255,8,0.1702127659574468,7,0.14893617021276595,18,0.3829787234042553
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,2,C,A,52,45,13,0.28888888888888886,10,0.2222222222222222,5,0.1111111111111111,24,0.5333333333333333,8,0.17777777777777778,8,0.17777777777777778,2,0.044444444444444446,17,0.37777777777777777
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,2,C,B,52,56,12,0.21428571428571427,17,0.30357142857142855,3,0.05357142857142857,26,0.4642857142857143,7,0.125,13,0.23214285714285715,2,0.03571428571428571,18,0.32142857142857145
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,1,A,B,36,33,1,0.030303030303030304,2,0.06060606060606061,5,0.15151515151515152,8,0.24242424242424243,1,0.030303030303030304,2,0.06060606060606061,4,0.12121212121212122,7,0.21212121212121213
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,1,A,C,36,35,3,0.08571428571428572,4,0.11428571428571428,3,0.08571428571428572,7,0.2,3,0.08571428571428572,4,0.11428571428571428,3,0.08571428571428572,7,0.2
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,1,B,A,37,41,6,0.14634146341463414,4,0.0975609756097561,1,0.024390243902439025,8,0.1951219512195122,6,0.14634146341463414,4,0.0975609756097561,1,0.024390243902439025,8,0.1951219512195122
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,1,B,C,37,35,5,0.14285714285714285,3,0.08571428571428572,0,0.0,6,0.17142857142857143,5,0.14285714285714285,3,0.08571428571428572,0,0.0,6,0.17142857142857143
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,1,C,A,28,41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,1,C,B,28,33,1,0.030303030303030304,1,0.030303030303030304,0,0.0,1,0.030303030303030304,0,0.0,1,0.030303030303030304,0,0.0,1,0.030303030303030304
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,2,A,B,41,36,6,0.16666666666666666,5,0.1388888888888889,8,0.2222222222222222,16,0.4444444444444444,1,0.027777777777777776,3,0.08333333333333333,1,0.027777777777777776,5,0.1388888888888889
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,2,A,C,41,45,1,0.022222222222222223,4,0.08888888888888889,5,0.1111111111111111,10,0.2222222222222222,0,0.0,2,0.044444444444444446,0,0.0,2,0.044444444444444446
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,2,B,A,33,46,9,0.1956521739130435,8,0.17391304347826086,4,0.08695652173913043,18,0.391304347826087,1,0.021739130434782608,2,0.043478260869565216,3,0.06521739130434782,6,0.13043478260869565
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,2,B,C,33,45,6,0.13333333333333333,6,0.13333333333333333,4,0.08888888888888889,14,0.3111111111111111,0,0.0,4,0.08888888888888889,2,0.044444444444444446,6,0.13333333333333333
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,2,C,A,35,46,9,0.1956521739130435,12,0.2608695652173913,8,0.17391304347826086,24,0.5217391304347826,5,0.10869565217391304,8,0.17391304347826086,5,0.10869565217391304,15,0.32608695652173914
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,2,C,B,35,36,17,0.4722222222222222,14,0.3888888888888889,4,0.1111111111111111,27,0.75,8,0.2222222222222222,8,0.2222222222222222,1,0.027777777777777776,14,0.3888888888888889
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,A,B,22,32,1,0.03125,4,0.125,0,0.0,5,0.15625,1,0.03125,4,0.125,0,0.0,5,0.15625
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,A,C,22,31,1,0.03225806451612903,1,0.03225806451612903,0,0.0,2,0.06451612903225806,1,0.03225806451612903,1,0.03225806451612903,0,0.0,2,0.06451612903225806
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,B,A,39,52,8,0.15384615384615385,6,0.11538461538461539,2,0.038461538461538464,12,0.23076923076923078,8,0.15384615384615385,6,0.11538461538461539,2,0.038461538461538464,12,0.23076923076923078
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,B,C,39,31,3,0.0967741935483871,4,0.12903225806451613,3,0.0967741935483871,5,0.16129032258064516,3,0.0967741935483871,4,0.12903225806451613,3,0.0967741935483871,5,0.16129032258064516
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,C,A,21,52,1,0.019230769230769232,1,0.019230769230769232,0,0.0,1,0.019230769230769232,1,0.019230769230769232,1,0.019230769230769232,0,0.0,1,0.019230769230769232
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,C,B,21,32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,A,B,52,33,6,0.18181818181818182,0,0.0,6,0.18181818181818182,10,0.30303030303030304,2,0.06060606060606061,0,0.0,1,0.030303030303030304,3,0.09090909090909091
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,A,C,52,47,10,0.2127659574468085,5,0.10638297872340426,18,0.3829787234042553,25,0.5319148936170213,3,0.06382978723404255,2,0.0425531914893617,8,0.1702127659574468,10,0.2127659574468085
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,B,A,32,40,7,0.175,3,0.075,7,0.175,14,0.35,1,0.025,2,0.05,1,0.025,4,0.1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,B,C,32,47,9,0.19148936170212766,2,0.0425531914893617,10,0.2127659574468085,20,0.425531914893617,7,0.14893617021276595,0,0.0,3,0.06382978723404255,10,0.2127659574468085
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,C,A,31,40,7,0.175,8,0.2,6,0.15,20,0.5,1,0.025,2,0.05,3,0.075,6,0.15
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,C,B,31,33,6,0.18181818181818182,6,0.18181818181818182,2,0.06060606060606061,10,0.30303030303030304,4,0.12121212121212122,2,0.06060606060606061,0,0.0,4,0.12121212121212122
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,A,B,38,42,4,0.09523809523809523,0,0.0,4,0.09523809523809523,8,0.19047619047619047,0,0.0,0,0.0,3,0.07142857142857142,3,0.07142857142857142
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,A,C,38,29,2,0.06896551724137931,2,0.06896551724137931,3,0.10344827586206896,7,0.2413793103448276,0,0.0,2,0.06896551724137931,3,0.10344827586206896,5,0.1724137931034483
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,B,A,64,41,10,0.24390243902439024,9,0.21951219512195122,8,0.1951219512195122,21,0.5121951219512195,4,0.0975609756097561,6,0.14634146341463414,6,0.14634146341463414,13,0.3170731707317073
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,B,C,64,29,3,0.10344827586206896,6,0.20689655172413793,5,0.1724137931034483,12,0.41379310344827586,2,0.06896551724137931,3,0.10344827586206896,4,0.13793103448275862,9,0.3103448275862069
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,C,A,45,41,4,0.0975609756097561,5,0.12195121951219512,9,0.21951219512195122,15,0.36585365853658536,3,0.07317073170731707,3,0.07317073170731707,8,0.1951219512195122,11,0.2682926829268293
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,C,B,45,42,7,0.16666666666666666,10,0.23809523809523808,7,0.16666666666666666,19,0.4523809523809524,2,0.047619047619047616,3,0.07142857142857142,5,0.11904761904761904,9,0.21428571428571427
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,2,A,B,41,47,3,0.06382978723404255,3,0.06382978723404255,12,0.2553191489361702,17,0.3617021276595745,1,0.02127659574468085,1,0.02127659574468085,5,0.10638297872340426,7,0.14893617021276595
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,2,A,C,41,38,5,0.13157894736842105,2,0.05263157894736842,7,0.18421052631578946,14,0.3684210526315789,4,0.10526315789473684,0,0.0,3,0.07894736842105263,7,0.18421052631578946
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,2,B,A,42,35,11,0.3142857142857143,5,0.14285714285714285,11,0.3142857142857143,20,0.5714285714285714,10,0.2857142857142857,5,0.14285714285714285,9,0.2571428571428571,18,0.5142857142857142
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,2,B,C,42,38,14,0.3684210526315789,3,0.07894736842105263,10,0.2631578947368421,22,0.5789473684210527,5,0.13157894736842105,1,0.02631578947368421,7,0.18421052631578946,12,0.3157894736842105
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,2,C,A,29,35,2,0.05714285714285714,1,0.02857142857142857,4,0.11428571428571428,7,0.2,2,0.05714285714285714,0,0.0,2,0.05714285714285714,4,0.11428571428571428
